model,embedding_lags,tcn_channels,tcn_levels,tcn_kernel,embedding_column,rubert_table,music_table,y_group,split,seed,test_fraction,test_games,test_rows,merge_identical_embeddings,dropout,lr,weight_decay,epochs_ran,best_val_mae_norm_macro,standardize_x,standardize_y,y_column,mae,medae,abs_err_p90,rmse,r2,explained_variance,max_abs,pearson
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p95_19,0.21259665821607296,0.16759607195854187,0.44385912418365475,0.26672831177711487,-78.54248809814453,-61.14192199707031,0.6195209622383118,0.5195245345894208
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_std_16,0.23739071931594458,0.2748512327671051,0.4101388156414032,0.27344727516174316,-8.740874290466309,-8.545797348022461,0.776180624961853,0.49457121617038263
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p05_15,0.21551623390271113,0.2396085113286972,0.40206003189086914,0.2545403838157654,-27.7242488861084,-25.406400680541992,0.650068461894989,0.49194663513791836
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_mean_17,0.12786317312349685,0.05002847500145435,0.48276007175445557,0.2005772888660431,-0.2555661201477051,-0.005532979965209961,0.6743384599685669,0.10182857829735197
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p95_17,0.2236080873853121,0.23803962767124176,0.4212890207767486,0.2696889340877533,-173.77947998046875,-153.56204223632812,0.6233757138252258,0.4778020614171144
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p05_13,0.24049853556431255,0.19629111886024475,0.4928297638893127,0.29966020584106445,-87.1457290649414,-69.35120391845703,0.6044659614562988,0.4612156371238569
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p05_08,0.22197698503732682,0.22407682240009308,0.41044810414314264,0.26568254828453064,-211.26220703125,-191.11953735351562,0.573703944683075,0.47269330605690196
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_mean_07,0.07216245897878439,0.06717291474342346,0.1474866680800914,0.09303602576255798,-1.1189720630645752,-1.1189684867858887,0.3900794982910156,-0.05123351247592477
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_mean_05,0.12416783158595746,0.12200944125652313,0.21719925850629807,0.14279130101203918,-15.138679504394531,-13.878833770751953,0.32531410455703735,-0.06570836849269505
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_std_12,0.21973458868570817,0.25762346386909485,0.38241336345672605,0.2536115348339081,-11.802562713623047,-11.128005981445312,0.7422398924827576,0.5251963823830099
