model,embedding_lags,embedding_column,rubert_table,music_table,y_group,split,seed,test_fraction,test_games,test_rows,merge_identical_embeddings,hidden,dropout,lr,weight_decay,epochs_ran,best_val_mae_norm_macro,standardize_x,standardize_y,y_column,mae,medae,abs_err_p90,rmse,r2,explained_variance,max_abs,pearson
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_p05_19,0.12398168593645095,0.06785914301872253,0.4613210827112193,0.22433803975582123,-52.718421936035156,-47.1877555847168,1.548027515411377,0.35119811114839977
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_p95_05,0.13099928887990805,0.0630163848400116,0.5196562588214855,0.25252702832221985,-905.0884399414062,-839.7144165039062,2.1345014572143555,0.3525456278915462
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_p95_14,0.1233760321751619,0.06450474262237549,0.5102960765361785,0.22646258771419525,-50.14286804199219,-46.04227828979492,1.6076478958129883,0.24687029397123286
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_mean_18,0.15811275079941903,0.1236886978149414,0.433643427491188,0.2112133502960205,0.015856385231018066,0.016889750957489014,0.8890416622161865,0.37659221023810263
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_std_04,0.13542857594214952,0.07877698540687561,0.4937010437250133,0.2348657250404358,-27.9593448638916,-24.578113555908203,1.549546241760254,0.3236717437372026
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_std_18,0.1712316652139028,0.1161395013332367,0.5453116357326502,0.26478758454322815,-8.396230697631836,-6.919460773468018,1.7117937803268433,0.40997451938766477
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_p95_19,0.1265881108167844,0.07100850343704224,0.5291449248790738,0.2283012866973877,-57.274375915527344,-52.87995910644531,1.6873462200164795,0.2541576498440484
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_std_16,0.17859471352436604,0.1194058358669281,0.5633620440959916,0.2786708474159241,-9.116582870483398,-7.3190202713012695,1.7400425672531128,0.4052482918840703
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_p05_15,0.12350549911841369,0.06809297204017639,0.4912664845585822,0.22546549141407013,-21.536970138549805,-19.86536979675293,1.8102617263793945,0.3004786835428353
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_mean_17,0.14816566455142144,0.06851170212030411,0.5569443732500077,0.23654727637767792,-0.7462723255157471,-0.582526683807373,1.3782237768173218,-0.08217364883438534
